Type	Name	Rev	New Name	New Rev	Policy	State	Vault	Owner	description	CAS Number	Substance Name	Originator	GWM GADSL	GWM From-To	GWM EC name	GWM EC number	GWM IUPAC name	GWM Molecular Formula	GWM Ref CAS name	GWM Ref CAS number	GWM Ref EC name	GWM Ref EC number	GWM Ref IUPAC name	GWM Reference Substance	GWM REACH
Substance					Substance	Active	eService Production	creator		301-08-6		creator	D/P												
Substance					Substance	Active	eService Production	creator		3017-60-5		creator	D												
Substance					Substance	Active	eService Production	creator		302-01-2		creator	D												SVHC
Substance					Substance	Active	eService Production	creator		30638-08-5		creator	D												
Substance					Substance	Active	eService Production	creator		306-83-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		306975-62-2		creator	P												
Substance					Substance	Active	eService Production	creator		3076-91-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		3090-35-5		creator	P												
Substance					Substance	Active	eService Production	creator		3090-36-6		creator	P												
Substance					Substance	Active	eService Production	creator		30947-30-9		creator	D												
Substance					Substance	Active	eService Production	creator		31224-71-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		3129-91-7		creator	D												
Substance					Substance	Active	eService Production	creator		31472-83-0		creator	P												
Substance					Substance	Active	eService Production	creator		31586-68-2		creator	D												
Substance					Substance	Active	eService Production	creator		31632-68-5		creator	D/P												
Substance					Substance	Active	eService Production	creator		3165-93-3		creator	D												
Substance					Substance	Active	eService Production	creator		31748-25-1		creator	D												
Substance					Substance	Active	eService Production	creator		3182-26-1		creator	P												
Substance					Substance	Active	eService Production	creator		3194-55-6		creator	D/P												SVHC
Substance					Substance	Active	eService Production	creator		32011-18-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		32011-19-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		32112-52-0		creator	D/P												
Substance					Substance	Active	eService Production	creator		32407-99-1		creator	D/P												
Substance					Substance	Active	eService Production	creator		3249-61-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		32517-38-7		creator	D												
Substance					Substance	Active	eService Production	creator		3252-99-1		creator	D												
Substance					Substance	Active	eService Production	creator		32534-81-9		creator	P												
Substance					Substance	Active	eService Production	creator		32536-52-0		creator	P												
Substance					Substance	Active	eService Production	creator		32598-13-3		creator	P												
Substance					Substance	Active	eService Production	creator		3264-82-2		creator	D												
Substance					Substance	Active	eService Production	creator		3267-76-3		creator	D												
Substance					Substance	Active	eService Production	creator		3267-78-5		creator	P												
Substance					Substance	Active	eService Production	creator		32680-29-8		creator	D												
Substance					Substance	Active	eService Production	creator		3268-87-9		creator	P												
Substance					Substance	Active	eService Production	creator		32774-16-6		creator	P												
Substance					Substance	Active	eService Production	creator		32775-46-5		creator	D												
Substance					Substance	Active	eService Production	creator		329211-92-9		creator	D												
Substance					Substance	Active	eService Production	creator		3294-57-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		3294-58-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		3294-60-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		330-54-1		creator	D												
Substance					Substance	Active	eService Production	creator		3317-67-7		creator	D												
Substance					Substance	Active	eService Production	creator		3333-67-3		creator	D												
Substance					Substance	Active	eService Production	creator		33382-64-8		creator	D												
Substance					Substance	Active	eService Production	creator		33445-15-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		33466-31-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		3349-36-8		creator	D/P												
Substance					Substance	Active	eService Production	creator		33550-22-0		creator	P												
Substance					Substance	Active	eService Production	creator		335-67-1		creator	P												SVHC
Substance					Substance	Active	eService Production	creator		33568-99-9		creator	D/P												
Substance					Substance	Active	eService Production	creator		335-95-5		creator	P												
Substance					Substance	Active	eService Production	creator		33627-12-2		creator	D/P												
Substance					Substance	Active	eService Production	creator		33724-17-3		creator	D/P												
Substance					Substance	Active	eService Production	creator		33770-60-4		creator	D/P												
Substance					Substance	Active	eService Production	creator		33857-26-0		creator	P												
Substance					Substance	Active	eService Production	creator		338-64-7		creator	D/P												
Substance					Substance	Active	eService Production	creator		338-65-8		creator	D/P												
